"subject id"	"activity"	"variable"	"mean value"
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.115402991414815
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0285497169740741
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0487640834222222
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-X"	-0.847665185185185
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.884045007777778
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.87121291962963
23	"WALKING_DOWNSTAIRS"	"tBodyAccMag-mean()"	-0.738741695988889
23	"WALKING_DOWNSTAIRS"	"tBodyAccMag-std()"	-0.78669220387037
23	"WALKING_DOWNSTAIRS"	"tGravityAccMag-mean()"	-0.738741695988889
23	"WALKING_DOWNSTAIRS"	"tGravityAccMag-std()"	-0.78669220387037
23	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-mean()"	-0.803414981092593
23	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-std()"	-0.794573093564815
23	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-mean()"	-0.769681898796296
23	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-std()"	-0.820878054
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.870999437222222
23	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-std()"	-0.87992252
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-X"	-0.803191077148148
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-Y"	-0.715595471074074
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-Z"	-0.808310226111111
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-X"	-0.78810506512963
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Y"	-0.695015209592593
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Z"	-0.769347501237037
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.153862091837037
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.01561812614
23	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.0508502479390741
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-X"	-0.815974196761111
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.775731529444444
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.856885112333333
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-X"	-0.816581472733333
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Y"	-0.763558725203704
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Z"	-0.874316494185185
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-X"	0.0417480880518519
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.123611076231481
23	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.0932879154407407
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-X"	-0.809694180185185
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-Y"	-0.846165211481481
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-Z"	-0.807381758148148
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-X"	-0.833688792407407
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Y"	-0.837916056851852
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Z"	-0.794940573
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.0401441465722222
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.0870768350425926
23	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.0720797426666667
23	"WALKING_DOWNSTAIRS"	"fBodyAccMag-mean()"	-0.786553619317963
23	"WALKING_DOWNSTAIRS"	"fBodyAccMag-std()"	-0.820920579796296
23	"WALKING_DOWNSTAIRS"	"fBodyAccMag-meanFreq()"	0.0877305695185185
23	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.793379206796296
23	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.796768579711111
23	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.282191197296296
23	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.840716154814815
23	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-std()"	-0.840268420185185
23	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	0.0173436635611111
23	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.882687154259259
23	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.885491362037037
23	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.209960392962963
23	"WALKING_UPSTAIRS"	"tBodyAcc-mean()-X"	0.275458729058824
23	"WALKING_UPSTAIRS"	"tBodyAcc-mean()-Y"	-0.0166301408352941
23	"WALKING_UPSTAIRS"	"tBodyAcc-mean()-Z"	-0.104586955745098
23	"WALKING_UPSTAIRS"	"tBodyAcc-std()-X"	-0.389138514515686
23	"WALKING_UPSTAIRS"	"tBodyAcc-std()-Y"	-0.169471441386275
23	"WALKING_UPSTAIRS"	"tBodyAcc-std()-Z"	-0.314119740541176
23	"WALKING_UPSTAIRS"	"tGravityAcc-mean()-X"	0.725631547647059
23	"WALKING_UPSTAIRS"	"tGravityAcc-mean()-Y"	-0.128369187882353
23	"WALKING_UPSTAIRS"	"tGravityAcc-mean()-Z"	-0.0418425679078431
23	"WALKING_UPSTAIRS"	"tGravityAcc-std()-X"	-0.937975293647059
23	"WALKING_UPSTAIRS"	"tGravityAcc-std()-Y"	-0.930675017647059
23	"WALKING_UPSTAIRS"	"tGravityAcc-std()-Z"	-0.902271229941176
23	"WALKING_UPSTAIRS"	"tBodyAccJerk-mean()-X"	0.10300939727451
23	"WALKING_UPSTAIRS"	"tBodyAccJerk-mean()-Y"	-0.0323432336078431
23	"WALKING_UPSTAIRS"	"tBodyAccJerk-mean()-Z"	-0.0469806063964706
23	"WALKING_UPSTAIRS"	"tBodyAccJerk-std()-X"	-0.464231475372549
23	"WALKING_UPSTAIRS"	"tBodyAccJerk-std()-Y"	-0.392934296137255
23	"WALKING_UPSTAIRS"	"tBodyAccJerk-std()-Z"	-0.653388634372549
23	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.00962269628137255
23	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0791848696627451
23	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0938416126162745
23	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.583165109294118
23	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.438874086794118
23	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.358363581196078
23	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0970944143705882
23	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0233993471056863
23	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	0.00207726132156863
23	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.653638895294118
23	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.689103351294118
23	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.647457166098039
23	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.258804043533333
23	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.377386370670588
23	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.258804043533333
23	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.377386370670588
23	"WALKING_UPSTAIRS"	"tBodyAccJerkMag-mean()"	-0.459409055515686
23	"WALKING_UPSTAIRS"	"tBodyAccJerkMag-std()"	-0.476614815607843
23	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.325441595007059
23	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.451233371139216
23	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.659973671607843
23	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.713138976196078
23	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.425264440003922
23	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.25181480422549
23	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.455637256570588
23	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.377359872764706
23	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.183390798411765
23	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.298702440868627
23	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.34889085317451
23	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	-0.0886438810156863
23	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	-0.107792073554118
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.490979423945098
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.420983955658824
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.622526408235294
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.484990845313725
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.404807293568627
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.682983794215686
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	-0.204677185215686
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.309972447039216
23	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.266991309709804
23	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.535670965823529
23	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.516538559722549
23	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.402599073019608
23	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.601522335666667
23	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.405590136350196
23	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.405542654823529
23	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.250608861431373
23	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.33445248797451
23	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.200371338299804
23	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.355662546411765
23	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.490403532235294
23	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	-0.00198572935294118
23	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.441342482078431
23	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.530702683098039
23	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.141323612992157
23	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.538066064215686
23	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.490858119764706
23	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	-0.194223943196078
23	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.703324777156863
23	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.747947398627451
23	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0629298017254902
24	"LAYING"	"tBodyAcc-mean()-X"	0.273606240986111
24	"LAYING"	"tBodyAcc-mean()-Y"	-0.01824370853875
24	"LAYING"	"tBodyAcc-mean()-Z"	-0.0985100930861111
24	"LAYING"	"tBodyAcc-std()-X"	-0.647837332888889
24	"LAYING"	"tBodyAcc-std()-Y"	-0.509541333944444
24	"LAYING"	"tBodyAcc-std()-Z"	-0.684488008180556
24	"LAYING"	"tGravityAcc-mean()-X"	0.721848621111111
24	"LAYING"	"tGravityAcc-mean()-Y"	-0.144177727361111
24	"LAYING"	"tGravityAcc-mean()-Z"	0.111702320359403
24	"LAYING"	"tGravityAcc-std()-X"	-0.968941472777778
24	"LAYING"	"tGravityAcc-std()-Y"	-0.952844203194444
24	"LAYING"	"tGravityAcc-std()-Z"	-0.940721497222222
24	"LAYING"	"tBodyAccJerk-mean()-X"	0.0819446300416667
24	"LAYING"	"tBodyAccJerk-mean()-Y"	0.00856123335555556
24	"LAYING"	"tBodyAccJerk-mean()-Z"	-0.0137113919916667
24	"LAYING"	"tBodyAccJerk-std()-X"	-0.702925239319444
24	"LAYING"	"tBodyAccJerk-std()-Y"	-0.625700250361111
24	"LAYING"	"tBodyAccJerk-std()-Z"	-0.780995644027778
24	"LAYING"	"tBodyGyro-mean()-X"	-0.0149492549222222
24	"LAYING"	"tBodyGyro-mean()-Y"	-0.0719789681930556
24	"LAYING"	"tBodyGyro-mean()-Z"	0.0688071090147222
24	"LAYING"	"tBodyGyro-std()-X"	-0.750989146791667
24	"LAYING"	"tBodyGyro-std()-Y"	-0.714358494420833
24	"LAYING"	"tBodyGyro-std()-Z"	-0.640268068902778
24	"LAYING"	"tBodyGyroJerk-mean()-X"	-0.0966236071208333
24	"LAYING"	"tBodyGyroJerk-mean()-Y"	-0.0259556153958333
24	"LAYING"	"tBodyGyroJerk-mean()-Z"	-0.0266348923194444
24	"LAYING"	"tBodyGyroJerk-std()-X"	-0.748315334451389
24	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.791833568472222
24	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.728075939305556
24	"LAYING"	"tBodyAccMag-mean()"	-0.593038020191667
24	"LAYING"	"tBodyAccMag-std()"	-0.624860123083333
24	"LAYING"	"tGravityAccMag-mean()"	-0.593038020191667
24	"LAYING"	"tGravityAccMag-std()"	-0.624860123083333
24	"LAYING"	"tBodyAccJerkMag-mean()"	-0.694210314569444
24	"LAYING"	"tBodyAccJerkMag-std()"	-0.658632300493056
24	"LAYING"	"tBodyGyroMag-mean()"	-0.633345124347222
24	"LAYING"	"tBodyGyroMag-std()"	-0.691128422388889
24	"LAYING"	"tBodyGyroJerkMag-mean()"	-0.772004511527778
24	"LAYING"	"tBodyGyroJerkMag-std()"	-0.780467265694444
24	"LAYING"	"fBodyAcc-mean()-X"	-0.680276886905556
24	"LAYING"	"fBodyAcc-mean()-Y"	-0.545143845791667
24	"LAYING"	"fBodyAcc-mean()-Z"	-0.706203281111111
24	"LAYING"	"fBodyAcc-std()-X"	-0.63659151225
24	"LAYING"	"fBodyAcc-std()-Y"	-0.523649427708333
24	"LAYING"	"fBodyAcc-std()-Z"	-0.6983314475
24	"LAYING"	"fBodyAcc-meanFreq()-X"	-0.246925763470833
24	"LAYING"	"fBodyAcc-meanFreq()-Y"	-0.0187735173763889
24	"LAYING"	"fBodyAcc-meanFreq()-Z"	0.045927672825
24	"LAYING"	"fBodyAccJerk-mean()-X"	-0.720337455416667
24	"LAYING"	"fBodyAccJerk-mean()-Y"	-0.644072429083333
24	"LAYING"	"fBodyAccJerk-mean()-Z"	-0.767184114861111
24	"LAYING"	"fBodyAccJerk-std()-X"	-0.711703071541667
24	"LAYING"	"fBodyAccJerk-std()-Y"	-0.631275081694444
24	"LAYING"	"fBodyAccJerk-std()-Z"	-0.793421222777778
24	"LAYING"	"fBodyAccJerk-meanFreq()-X"	-0.0780407718472222
24	"LAYING"	"fBodyAccJerk-meanFreq()-Y"	-0.220059551277778
24	"LAYING"	"fBodyAccJerk-meanFreq()-Z"	-0.147940863638889
24	"LAYING"	"fBodyGyro-mean()-X"	-0.697933343638889
24	"LAYING"	"fBodyGyro-mean()-Y"	-0.722464563416667
24	"LAYING"	"fBodyGyro-mean()-Z"	-0.629396675472222
24	"LAYING"	"fBodyGyro-std()-X"	-0.769005320222222
24	"LAYING"	"fBodyGyro-std()-Y"	-0.712773138458333
24	"LAYING"	"fBodyGyro-std()-Z"	-0.678340142013889
24	"LAYING"	"fBodyGyro-meanFreq()-X"	-0.135651099401806
24	"LAYING"	"fBodyGyro-meanFreq()-Y"	-0.201064286844444
24	"LAYING"	"fBodyGyro-meanFreq()-Z"	-0.0808193252541667
24	"LAYING"	"fBodyAccMag-mean()"	-0.627970117284722
24	"LAYING"	"fBodyAccMag-std()"	-0.682010866080556
24	"LAYING"	"fBodyAccMag-meanFreq()"	0.0187095970463889
24	"LAYING"	"fBodyBodyAccJerkMag-mean()"	-0.663242617013889
24	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.655044172656944
24	"LAYING"	"fBodyBodyAccJerkMag-meanFreq()"	0.152201395019444
24	"LAYING"	"fBodyBodyGyroMag-mean()"	-0.718130425383333
24	"LAYING"	"fBodyBodyGyroMag-std()"	-0.727664244069444
24	"LAYING"	"fBodyBodyGyroMag-meanFreq()"	-0.0905576694023611
24	"LAYING"	"fBodyBodyGyroJerkMag-mean()"	-0.789186399583333
24	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.785090286763889
24	"LAYING"	"fBodyBodyGyroJerkMag-meanFreq()"	0.06702619321125
24	"SITTING"	"tBodyAcc-mean()-X"	0.262969660441176
24	"SITTING"	"tBodyAcc-mean()-Y"	-0.0216058191872059
24	"SITTING"	"tBodyAcc-mean()-Z"	-0.115371579514706
24	"SITTING"	"tBodyAcc-std()-X"	-0.659473897238235
24	"SITTING"	"tBodyAcc-std()-Y"	-0.595575600232353
24	"SITTING"	"tBodyAcc-std()-Z"	-0.631199022323529
24	"SITTING"	"tGravityAcc-mean()-X"	0.657366109264706
24	"SITTING"	"tGravityAcc-mean()-Y"	0.0163246610147059
24	"SITTING"	"tGravityAcc-mean()-Z"	0.158400716002941
24	"SITTING"	"tGravityAcc-std()-X"	-0.966648863823529
24	"SITTING"	"tGravityAcc-std()-Y"	-0.953902211323529
24	"SITTING"	"tGravityAcc-std()-Z"	-0.9313659025
24	"SITTING"	"tBodyAccJerk-mean()-X"	0.0951946588617647
24	"SITTING"	"tBodyAccJerk-mean()-Y"	0.00973089484217647
24	"SITTING"	"tBodyAccJerk-mean()-Z"	-0.0220608787729412
24	"SITTING"	"tBodyAccJerk-std()-X"	-0.695924615941176
24	"SITTING"	"tBodyAccJerk-std()-Y"	-0.693096637264706
24	"SITTING"	"tBodyAccJerk-std()-Z"	-0.779444271411765
24	"SITTING"	"tBodyGyro-mean()-X"	-0.0316227366367647
24	"SITTING"	"tBodyGyro-mean()-Y"	-0.0697954705088235
24	"SITTING"	"tBodyGyro-mean()-Z"	0.0655304082264706
24	"SITTING"	"tBodyGyro-std()-X"	-0.781513911323529
24	"SITTING"	"tBodyGyro-std()-Y"	-0.734046932161765
24	"SITTING"	"tBodyGyro-std()-Z"	-0.689655481338235
24	"SITTING"	"tBodyGyroJerk-mean()-X"	-0.0964491611426471
24	"SITTING"	"tBodyGyroJerk-mean()-Y"	-0.0578110580570588
24	"SITTING"	"tBodyGyroJerk-mean()-Z"	-0.0664080686570588
24	"SITTING"	"tBodyGyroJerk-std()-X"	-0.779945448529412
24	"SITTING"	"tBodyGyroJerk-std()-Y"	-0.812109975970588
24	"SITTING"	"tBodyGyroJerk-std()-Z"	-0.796937124705882
24	"SITTING"	"tBodyAccMag-mean()"	-0.600093028830882
24	"SITTING"	"tBodyAccMag-std()"	-0.650242474647059
24	"SITTING"	"tGravityAccMag-mean()"	-0.600093028830882
24	"SITTING"	"tGravityAccMag-std()"	-0.650242474647059
24	"SITTING"	"tBodyAccJerkMag-mean()"	-0.701640079544118
24	"SITTING"	"tBodyAccJerkMag-std()"	-0.690434107397059
24	"SITTING"	"tBodyGyroMag-mean()"	-0.666086415510294
24	"SITTING"	"tBodyGyroMag-std()"	-0.698600834211765
24	"SITTING"	"tBodyGyroJerkMag-mean()"	-0.798331248014706
24	"SITTING"	"tBodyGyroJerkMag-std()"	-0.805917698970588
24	"SITTING"	"fBodyAcc-mean()-X"	-0.677629515220588
24	"SITTING"	"fBodyAcc-mean()-Y"	-0.624663494352941
24	"SITTING"	"fBodyAcc-mean()-Z"	-0.677598359279412
24	"SITTING"	"fBodyAcc-std()-X"	-0.653961497227941
24	"SITTING"	"fBodyAcc-std()-Y"	-0.607071359027941
24	"SITTING"	"fBodyAcc-std()-Z"	-0.636995281857353
24	"SITTING"	"fBodyAcc-meanFreq()-X"	-0.193198582970588
24	"SITTING"	"fBodyAcc-meanFreq()-Y"	0.0320173438044118
24	"SITTING"	"fBodyAcc-meanFreq()-Z"	0.0563888095057353
24	"SITTING"	"fBodyAccJerk-mean()-X"	-0.702627289705882
24	"SITTING"	"fBodyAccJerk-mean()-Y"	-0.704009968926471
24	"SITTING"	"fBodyAccJerk-mean()-Z"	-0.758118908044118
24	"SITTING"	"fBodyAccJerk-std()-X"	-0.717247534882353
24	"SITTING"	"fBodyAccJerk-std()-Y"	-0.703013930838235
24	"SITTING"	"fBodyAccJerk-std()-Z"	-0.799922954941176
24	"SITTING"	"fBodyAccJerk-meanFreq()-X"	0.0370860406985294
24	"SITTING"	"fBodyAccJerk-meanFreq()-Y"	-0.152868843067647
24	"SITTING"	"fBodyAccJerk-meanFreq()-Z"	-0.101446202647059
24	"SITTING"	"fBodyGyro-mean()-X"	-0.729152709544118
24	"SITTING"	"fBodyGyro-mean()-Y"	-0.745720506617647
24	"SITTING"	"fBodyGyro-mean()-Z"	-0.705835839117647
24	"SITTING"	"fBodyGyro-std()-X"	-0.799051658235294
24	"SITTING"	"fBodyGyro-std()-Y"	-0.730430885
24	"SITTING"	"fBodyGyro-std()-Z"	-0.714204732151471
24	"SITTING"	"fBodyGyro-meanFreq()-X"	-0.0483651574352941
24	"SITTING"	"fBodyGyro-meanFreq()-Y"	-0.115156500433088
24	"SITTING"	"fBodyGyro-meanFreq()-Z"	-0.0367565099152941
24	"SITTING"	"fBodyAccMag-mean()"	-0.644423594926471
24	"SITTING"	"fBodyAccMag-std()"	-0.709121981270588
24	"SITTING"	"fBodyAccMag-meanFreq()"	0.0745921869039706
24	"SITTING"	"fBodyBodyAccJerkMag-mean()"	-0.676662632852941
24	"SITTING"	"fBodyBodyAccJerkMag-std()"	-0.711235757411765
24	"SITTING"	"fBodyBodyAccJerkMag-meanFreq()"	0.190728011051471
24	"SITTING"	"fBodyBodyGyroMag-mean()"	-0.728035911947059
24	"SITTING"	"fBodyBodyGyroMag-std()"	-0.731832832838235
24	"SITTING"	"fBodyBodyGyroMag-meanFreq()"	-0.00472594726588235
24	"SITTING"	"fBodyBodyGyroJerkMag-mean()"	-0.806747633088235
24	"SITTING"	"fBodyBodyGyroJerkMag-std()"	-0.819362556470588
24	"SITTING"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0994455732661765
24	"STANDING"	"tBodyAcc-mean()-X"	0.272390112318841
24	"STANDING"	"tBodyAcc-mean()-Y"	-0.0178493179666667
24	"STANDING"	"tBodyAcc-mean()-Z"	-0.10641784257971
24	"STANDING"	"tBodyAcc-std()-X"	-0.492054760246377
24	"STANDING"	"tBodyAcc-std()-Y"	-0.396866851262899
24	"STANDING"	"tBodyAcc-std()-Z"	-0.529604780289855
24	"STANDING"	"tGravityAcc-mean()-X"	0.715034844637681
24	"STANDING"	"tGravityAcc-mean()-Y"	-0.0354696078115942
24	"STANDING"	"tGravityAcc-mean()-Z"	0.20576888315942
24	"STANDING"	"tGravityAcc-std()-X"	-0.959339875797101
24	"STANDING"	"tGravityAcc-std()-Y"	-0.952742366086957
24	"STANDING"	"tGravityAcc-std()-Z"	-0.948053156231884
24	"STANDING"	"tBodyAccJerk-mean()-X"	0.0767937863913044
24	"STANDING"	"tBodyAccJerk-mean()-Y"	0.00997930232898551
24	"STANDING"	"tBodyAccJerk-mean()-Z"	0.0111232859656522
24	"STANDING"	"tBodyAccJerk-std()-X"	-0.552475658115942
24	"STANDING"	"tBodyAccJerk-std()-Y"	-0.449218974955072
24	"STANDING"	"tBodyAccJerk-std()-Z"	-0.704388506086956
24	"STANDING"	"tBodyGyro-mean()-X"	-0.0228834764365217
24	"STANDING"	"tBodyGyro-mean()-Y"	-0.0689628762652174
24	"STANDING"	"tBodyGyro-mean()-Z"	0.0975665314028985
24	"STANDING"	"tBodyGyro-std()-X"	-0.716012064782609
24	"STANDING"	"tBodyGyro-std()-Y"	-0.567249396376812
24	"STANDING"	"tBodyGyro-std()-Z"	-0.574518164202899
24	"STANDING"	"tBodyGyroJerk-mean()-X"	-0.0915264626433333
24	"STANDING"	"tBodyGyroJerk-mean()-Y"	-0.0377254997637681
24	"STANDING"	"tBodyGyroJerk-mean()-Z"	-0.0648525449652174
24	"STANDING"	"tBodyGyroJerk-std()-X"	-0.635559565072464
24	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.782433020289855
24	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.668233176811594
24	"STANDING"	"tBodyAccMag-mean()"	-0.430521367430435
24	"STANDING"	"tBodyAccMag-std()"	-0.518305932637681
24	"STANDING"	"tGravityAccMag-mean()"	-0.430521367430435
24	"STANDING"	"tGravityAccMag-std()"	-0.518305932637681
24	"STANDING"	"tBodyAccJerkMag-mean()"	-0.550430372463768
24	"STANDING"	"tBodyAccJerkMag-std()"	-0.520602245028986
24	"STANDING"	"tBodyGyroMag-mean()"	-0.532188690550725
24	"STANDING"	"tBodyGyroMag-std()"	-0.61767780057971
24	"STANDING"	"tBodyGyroJerkMag-mean()"	-0.716269259565217
24	"STANDING"	"tBodyGyroJerkMag-std()"	-0.767711921449275
24	"STANDING"	"fBodyAcc-mean()-X"	-0.49343152384058
24	"STANDING"	"fBodyAcc-mean()-Y"	-0.385639108215942
24	"STANDING"	"fBodyAcc-mean()-Z"	-0.579480500144928
24	"STANDING"	"fBodyAcc-std()-X"	-0.492706932141304
24	"STANDING"	"fBodyAcc-std()-Y"	-0.442589530455072
24	"STANDING"	"fBodyAcc-std()-Z"	-0.539873715362319
24	"STANDING"	"fBodyAcc-meanFreq()-X"	-0.258718951869565
24	"STANDING"	"fBodyAcc-meanFreq()-Y"	0.0821380775144928
24	"STANDING"	"fBodyAcc-meanFreq()-Z"	0.00281970292405797
24	"STANDING"	"fBodyAccJerk-mean()-X"	-0.556978234202899
24	"STANDING"	"fBodyAccJerk-mean()-Y"	-0.457472281944348
24	"STANDING"	"fBodyAccJerk-mean()-Z"	-0.669312882173913
24	"STANDING"	"fBodyAccJerk-std()-X"	-0.58922431826087
24	"STANDING"	"fBodyAccJerk-std()-Y"	-0.481026471746377
24	"STANDING"	"fBodyAccJerk-std()-Z"	-0.738939952173913
24	"STANDING"	"fBodyAccJerk-meanFreq()-X"	-0.112174405244928
24	"STANDING"	"fBodyAccJerk-meanFreq()-Y"	-0.122693931898551
24	"STANDING"	"fBodyAccJerk-meanFreq()-Z"	-0.0788451941
24	"STANDING"	"fBodyGyro-mean()-X"	-0.62291449115942
24	"STANDING"	"fBodyGyro-mean()-Y"	-0.651964521014493
24	"STANDING"	"fBodyGyro-mean()-Z"	-0.566640298985507
24	"STANDING"	"fBodyGyro-std()-X"	-0.747213389710145
